id_siniestro,fecha,distrito,latitud,longitud,cluster
SV-2023-021137,2023-03-24,La Palma,14.327764,-89.175125,-1
SV-2023-021138,2023-03-24,Ciudad Arce,13.830333,-89.489347,-1
SV-2023-021139,2023-03-24,San Marcos,13.716695,-89.208436,-1
SV-2023-021140,2023-03-24,San Marcos,13.67864,-89.174198,-1
SV-2023-021141,2023-03-24,Ciudad Delgado,13.747206,-89.184374,-1
SV-2023-021142,2023-03-24,San Salvador,13.683404,-89.197037,-1
SV-2023-021143,2023-03-24,San Salvador,13.689543,-89.181596,-1
SV-2023-021144,2023-03-24,San Miguel,13.493556,-88.170691,-1
SV-2023-021145,2023-03-24,San Salvador,13.722483,-89.238373,-1
SV-2023-021146,2023-03-24,Moncagua,13.515377,-88.26848,-1
SV-2023-021147,2023-03-24,Moncagua,13.525716,-88.259856,-1
SV-2023-021148,2023-03-24,La Palma,14.32962,-89.162971,-1
SV-2023-021149,2023-03-24,Soyapango,13.720223,-89.122886,-1
SV-2023-021150,2023-03-24,Ciudad Delgado,13.69645,-89.161907,-1
SV-2023-021151,2023-03-25,San Salvador,13.682521,-89.179723,-1
SV-2023-021152,2023-03-25,Ciudad Arce,13.846675,-89.414415,-1
SV-2023-021153,2023-03-25,Tacuba,13.906947,-89.919632,-1
SV-2023-021154,2023-03-25,San Salvador,13.726174,-89.201971,-1
SV-2023-021155,2023-03-25,San Salvador,13.689047,-89.21633,12
SV-2023-021156,2023-03-25,Santa Ana,13.991676,-89.524728,-1
SV-2023-021157,2023-03-25,San Juan Opico,13.882145,-89.367318,-1
SV-2023-021158,2023-03-25,San Juan Opico,13.873752,-89.36615,-1
SV-2023-021159,2023-03-25,San Salvador,13.685482,-89.210042,12
SV-2023-021160,2023-03-25,Zacatecoluca,13.515873,-88.900775,-1
SV-2023-021161,2023-03-25,Santa Ana,13.999351,-89.574876,-1
SV-2023-021162,2023-03-25,Santa Ana,14.005728,-89.587318,-1
SV-2023-021163,2023-03-25,San Pedro Perulapan,13.726044,-89.08001,-1
SV-2023-021164,2023-03-25,Acajutla,13.634193,-89.841301,-1
SV-2023-021165,2023-03-25,La Libertad,13.514342,-89.340297,-1
SV-2023-021166,2023-03-25,San Salvador,13.683693,-89.230413,13
SV-2023-021167,2023-03-25,Jiquilisco,13.333073,-88.559425,-1
SV-2023-021168,2023-03-25,Berlin,13.479173,-88.502959,-1
SV-2023-021169,2023-03-25,San Martin,13.799687,-89.058673,-1
SV-2023-021170,2023-03-25,Olocuilta,13.543051,-89.13592,-1
SV-2023-021171,2023-03-25,Cojutepeque,13.716031,-88.899834,-1
SV-2023-021172,2023-03-25,San Francisco Gotera,13.665012,-88.116191,-1
SV-2023-021173,2023-03-25,Moncagua,13.541432,-88.222959,-1
SV-2023-021174,2023-03-25,Juayua,13.842265,-89.755489,-1
SV-2023-021175,2023-03-25,San Juan Nonualco,13.484283,-88.869868,-1
SV-2023-021176,2023-03-25,San Miguel,13.50168,-88.164943,-1
SV-2023-021177,2023-03-25,Metapan,14.350985,-89.475101,-1
SV-2023-021178,2023-03-25,Colon,13.718308,-89.403705,-1
SV-2023-021179,2023-03-25,San Miguel,13.481714,-88.157807,-1
SV-2023-021180,2023-03-25,Antiguo Cuscatlan,13.703334,-89.22667,11
SV-2023-021181,2023-03-25,San Miguel,13.47158,-88.191583,14
SV-2023-021182,2023-03-25,San Miguel,13.459947,-88.182257,-1
SV-2023-021183,2023-03-25,Colon,13.698516,-89.367573,-1
SV-2023-021184,2023-03-25,Usulutan,13.337596,-88.452005,-1
SV-2023-021185,2023-03-25,Ciudad Barrios,13.782588,-88.268359,-1
SV-2023-021186,2023-03-25,Tonacatepeque,13.805197,-89.098475,-1
SV-2023-021187,2023-03-25,San Vicente,13.616006,-88.779353,-1
SV-2023-021188,2023-03-25,Ilopango,13.695394,-89.106378,-1
SV-2023-021189,2023-03-25,Coatepeque,13.921099,-89.526229,-1
SV-2023-021190,2023-03-25,Colon,13.707675,-89.331947,-1
SV-2023-021191,2023-03-25,San Miguel,13.507227,-88.192451,-1
SV-2023-021192,2023-03-25,Armenia,13.729828,-89.50977,-1
SV-2023-021193,2023-03-25,Concepcion Batres,13.294746,-88.403028,-1
SV-2023-021194,2023-03-25,San Miguel,13.445934,-88.188054,-1
SV-2023-021195,2023-03-25,Chalchuapa,13.97582,-89.671002,-1
SV-2023-021196,2023-03-26,Ciudad Arce,13.803277,-89.452893,-1
SV-2023-021197,2023-03-26,San Miguel,13.471803,-88.179433,14
SV-2023-021198,2023-03-26,Ciudad Arce,13.809022,-89.445063,-1
SV-2023-021199,2023-03-26,San Martin,13.764355,-89.061866,-1
SV-2023-021200,2023-03-26,San Salvador,13.694667,-89.238832,11
SV-2023-021201,2023-03-26,Sonsonate,13.733728,-89.711925,-1
SV-2023-021202,2023-03-26,Puerto El Triunfo,13.279508,-88.590603,-1
SV-2023-021203,2023-03-26,Quezaltepeque,13.803533,-89.310722,-1
SV-2023-021204,2023-03-26,Ciudad Delgado,13.712156,-89.170829,-1
SV-2023-021205,2023-03-26,Ciudad Delgado,13.725803,-89.155067,-1
SV-2023-021206,2023-03-26,Soyapango,13.707977,-89.122846,-1
SV-2023-021207,2023-03-26,Soyapango,13.719451,-89.147433,-1
SV-2023-021208,2023-03-26,Jiquilisco,13.333169,-88.567109,-1
SV-2023-021209,2023-03-26,Jucuapa,13.514039,-88.378076,-1
SV-2023-021210,2023-03-26,Santa Ana,14.001028,-89.561904,-1
SV-2023-021211,2023-03-26,Santa Ana,13.96705,-89.584677,-1
SV-2023-021212,2023-03-26,Santa Ana,13.96141,-89.565256,-1
SV-2023-021213,2023-03-26,Santa Ana,14.000796,-89.527898,-1
SV-2023-021214,2023-03-26,Mejicanos,13.747242,-89.206198,-1
SV-2023-021215,2023-03-26,Mejicanos,13.725684,-89.211353,-1
SV-2023-021216,2023-03-26,San Salvador,13.680926,-89.15389,-1
SV-2023-021217,2023-03-26,Ciudad Delgado,13.717148,-89.165704,-1
SV-2023-021218,2023-03-26,Guaymango,13.76426,-89.841662,-1
SV-2023-021219,2023-03-26,Metapan,14.338649,-89.43256,-1
SV-2023-021220,2023-03-26,San Pedro Perulapan,13.747418,-89.063456,-1
SV-2023-021221,2023-03-26,Tecoluca,13.80764,-88.771961,-1
SV-2023-021222,2023-03-26,Nahuizalco,13.803862,-89.761965,-1
SV-2023-021223,2023-03-26,Santa Tecla,13.67782,-89.269186,-1
SV-2023-021224,2023-03-26,Santiago de Maria,13.466775,-88.426581,-1
SV-2023-021225,2023-03-26,Usulutan,13.381153,-88.452463,-1
SV-2023-021226,2023-03-26,Chalchuapa,13.979964,-89.663864,-1
SV-2023-021227,2023-03-26,Suchitoto,13.942674,-89.040196,-1
SV-2023-021228,2023-03-26,Chalchuapa,13.992258,-89.710691,-1
SV-2023-021229,2023-03-26,Chalchuapa,13.982221,-89.687709,-1
SV-2023-021230,2023-03-26,San Francisco Gotera,13.693374,-88.112479,-1
SV-2023-021231,2023-03-26,San Salvador,13.692411,-89.216247,12
SV-2023-021232,2023-03-26,San Salvador,13.688761,-89.2102,12
SV-2023-021233,2023-03-26,San Salvador,13.65459,-89.209411,-1
SV-2023-021234,2023-03-26,San Salvador,13.736073,-89.20829,-1
SV-2023-021235,2023-03-26,Colon,13.692756,-89.349127,-1
SV-2023-021236,2023-03-26,Colon,13.671336,-89.365894,-1
SV-2023-021237,2023-03-26,Ayutuxtepeque,13.780137,-89.23754,-1
SV-2023-021238,2023-03-26,San Salvador,13.690314,-89.247234,-1
SV-2023-021239,2023-03-27,Soyapango,13.725407,-89.101323,-1
SV-2023-021240,2023-03-27,Zacatecoluca,13.508042,-88.874477,-1
SV-2023-021241,2023-03-27,Zacatecoluca,13.494983,-88.860888,-1
SV-2023-021242,2023-03-27,Chalchuapa,13.983408,-89.669249,-1
SV-2023-021243,2023-03-27,Santa Tecla,13.648647,-89.239976,-1
SV-2023-021244,2023-03-27,Santa Tecla,13.668719,-89.251569,-1
SV-2023-021245,2023-03-27,Antiguo Cuscatlan,13.688498,-89.264218,-1
SV-2023-021246,2023-03-27,Antiguo Cuscatlan,13.679422,-89.250783,-1
SV-2023-021247,2023-03-27,Antiguo Cuscatlan,13.685041,-89.244142,13
SV-2023-021248,2023-03-27,Soyapango,13.713827,-89.163959,-1
SV-2023-021249,2023-03-27,Tonacatepeque,13.780768,-89.130073,-1
SV-2023-021250,2023-03-27,Colon,13.697957,-89.350614,-1
SV-2023-021251,2023-03-27,San Pedro Perulapan,13.759561,-89.027341,-1
SV-2023-021252,2023-03-27,Zaragoza,13.595904,-89.284702,-1
